route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
01250425-47,20250319,20250319-47-47255,47G - McMaster U,,1,MDDS3130,375114,1,1,47G
01250425-25,20250319,20250319-25-25652,25C - Square One,,0,MDDS3128,375042,1,1,25C
01250425-25,20250319,20250319-25-25521,25 - U of Waterloo,,1,MDDS3128,375046,1,1,25
01250425-41,20250319,20250319-41-41393,41A - Square One,,1,MDDS3128,375105,1,1,41A
01250425-94,20250319,20250319-94-94331,94 - Pickering GO,,0,MDDS3128,375693,1,1,94
01250425-30,20250319,20250319-30-30710,30 - Bramalea GO,,0,MDDS3127,375060,1,1,30
01250425-25,20250319,20250319-25-25581,25 - U of Waterloo,,1,MDDS3127,375046,1,1,25
01250425-25,20250319,20250319-25-25420,25 - Square One,,0,MDDS3127,375041,1,1,25
01250425-30,20250319,20250319-30-30331,30 - U of Waterloo,,1,MDDS3127,375057,1,1,30
01250425-32,20250319,20250319-32-32751,32 - Trinity Common,,1,MDDS3125,375078,1,1,32
01250425-19,20250319,20250319-19-19610,19 - Finch Terminal,,0,MDDS3125,375024,1,1,19
01250425-41,20250319,20250319-41-41453,41C - Square One,,1,MDDS3125,375107,1,1,41C
01250425-41,20250319,20250319-41-41362,41B - Centennial College,,0,MDDS3125,375109,1,1,41B
01250425-47,20250319,20250319-47-47205,47G - McMaster U,,1,MDDS3125,375114,1,1,47G
01250425-31,20250319,20250319-31-31630,31B - Bramalea GO,,0,MDDS3124,375077,1,1,31B
01250425-29,20250319,20250319-29-29411,29 - Guelph Central GO,,1,MDDS3124,375055,1,1,29
01250425-21,20250319,20250319-21-21292,21B - Union Station,,0,MDDS3124,375038,1,1,21B
01250425-41,20250319,20250319-41-41525,41C - Square One,,1,MDDS3122,375107,1,1,41C
01250425-41,20250319,20250319-41-41442,41C - Centennial College,,0,MDDS3122,375112,1,1,41C
01250425-25,20250319,20250319-25-25380,25 - Square One,,0,MDDS3122,375041,1,1,25
01250425-25,20250319,20250319-25-25271,25 - U of Waterloo,,1,MDDS3122,375046,1,1,25
01250425-19,20250319,20250319-19-19651,19 - Square One,,1,MDDS3121,375023,1,1,19
01250425-19,20250319,20250319-19-19560,19 - Finch Terminal,,0,MDDS3121,375024,1,1,19
01250425-41,20250319,20250319-41-41433,41C - Square One,,1,MDDS3121,375107,1,1,41C
01250425-41,20250319,20250319-41-41342,41B - Centennial College,,0,MDDS3121,375109,1,1,41B
01250425-47,20250319,20250319-47-47135,47G - McMaster U,,1,MDDS3121,375114,1,1,47G
01250425-32,20250319,20250319-32-32631,32 - Trinity Common,,1,MDDS3120,375078,1,1,32
01250425-36,20250319,20250319-36-36570,36B - York Mills Term,,0,MDDS3120,375095,1,1,36B
01250425-30,20250319,20250319-30-30440,30 - Bramalea GO,,0,MDDS3120,375060,1,1,30
01250425-25,20250319,20250319-25-25351,25 - U of Waterloo,,1,MDDS3120,375046,1,1,25
01250425-47,20250319,20250319-47-47155,47G - McMaster U,,1,MDDS3120,375114,1,1,47G
01250425-32,20250319,20250319-32-32601,32 - Trinity Common,,1,MDDS3119,375078,1,1,32
01250425-47,20250319,20250319-47-47486,47D - Hwy. 407 Bus Term,,0,MDDS3119,375118,1,1,47D
01250425-16,20250319,20250319-16-16341,16 - Hamilton GO,,1,MDDS3119,374996,1,1,16
01250425-16,20250319,20250319-16-16320,16 - Union Station,,0,MDDS3119,374995,1,1,16
01250425-47,20250319,20250319-47-47115,47G - McMaster U,,1,MDDS3119,375114,1,1,47G
01250425-41,20250319,20250319-41-41513,41A - Square One,,1,MDDS3117,375105,1,1,41A
01250425-41,20250319,20250319-41-41370,41 - Pickering GO,,0,MDDS3117,375108,1,1,41
01250425-18,20250319,20250319-18-18400,18 - Aldershot GO,,0,MDDS3117,375001,1,1,18
01250425-47,20250319,20250319-47-47095,47G - McMaster U,,1,MDDS3117,375114,1,1,47G
01250425-21,20250319,20250319-21-21540,21C - Union Station,,0,MDDS3116,375025,1,1,21C
01250425-21,20250319,20250319-21-21461,21C - Square One,,1,MDDS3116,375026,1,1,21C
01250425-21,20250319,20250319-21-21332,21E - Union Station,,0,MDDS3116,375037,1,1,21E
01250425-47,20250319,20250319-47-47085,47G - McMaster U,,1,MDDS3116,375114,1,1,47G
01250425-25,20250319,20250319-25-25171,25 - U of Waterloo,,1,MDDS3115,375046,1,1,25
01250425-94,20250319,20250319-94-94830,94 - Square One,,1,MDDS3114,375692,1,1,94
01250425-94,20250319,20250319-94-94751,94 - Pickering GO,,0,MDDS3114,375693,1,1,94
01250425-94,20250319,20250319-94-94670,94 - Square One,,1,MDDS3114,375692,1,1,94
01250425-94,20250319,20250319-94-94501,94 - Pickering GO,,0,MDDS3114,375693,1,1,94
01250425-94,20250319,20250319-94-94410,94 - Square One,,1,MDDS3114,375692,1,1,94
01250425-41,20250319,20250319-41-41250,41 - Pickering GO,,0,MDDS3114,375108,1,1,41
01250425-47,20250319,20250319-47-47047,47G - McMaster U,,1,MDDS3114,375114,1,1,47G
01250425-47,20250319,20250319-47-47263,47D - McMaster U,,1,MDDS3113,375117,1,1,47D
01250425-48,20250319,20250319-48-48300,48 - Hwy. 407 Bus Term,,0,MDDS3113,375121,1,1,48
01250425-29,20250319,20250319-29-29141,29A - U of Guelph,,1,MDDS3113,375056,1,1,29A
01250425-21,20250319,20250319-21-21414,21A - Union Station,,0,MDDS3112,375028,1,1,21A
01250425-21,20250319,20250319-21-21311,21 - Milton GO,,1,MDDS3112,375035,1,1,21
01250425-21,20250319,20250319-21-21240,21C - Union Station,,0,MDDS3112,375025,1,1,21C
01250425-32,20250319,20250319-32-32162,32B - York Mills Term,,0,MDDS3112,375080,1,1,32B
01250425-41,20250319,20250319-41-41343,41A - Square One,,1,MDDS3111,375105,1,1,41A
01250425-41,20250319,20250319-41-41202,41A - Pickering GO,,0,MDDS3111,375111,1,1,41A
01250425-32,20250319,20250319-32-32160,32 - York Mills Term,,0,MDDS3111,375079,1,1,32
01250425-21,20250319,20250319-21-21863,21E - Lisgar GO,,1,MDDS3110,375036,1,1,21E
01250425-21,20250319,20250319-21-21790,21 - Union Station,,0,MDDS3110,375034,1,1,21
01250425-21,20250319,20250319-21-21715,21A - Milton GO,,1,MDDS3110,375027,1,1,21A
01250425-21,20250319,20250319-21-21542,21E - Union Station,,0,MDDS3110,375037,1,1,21E
01250425-33,20250319,20250319-33-33490,33F - Mount Pleasant GO,,0,MDDS3110,375086,1,1,33F
01250425-25,20250319,20250319-25-25231,25 - U of Waterloo,,1,MDDS3110,375046,1,1,25
01250425-32,20250319,20250319-32-32132,32B - York Mills Term,,0,MDDS3110,375080,1,1,32B
01250425-21,20250319,20250319-21-21385,21A - Milton GO,,1,MDDS3109,375027,1,1,21A
01250425-21,20250319,20250319-21-21330,21C - Union Station,,0,MDDS3109,375025,1,1,21C
01250425-25,20250319,20250319-25-25210,25 - Square One,,0,MDDS3109,375041,1,1,25
01250425-25,20250319,20250319-25-25081,25 - U of Waterloo,,1,MDDS3109,375046,1,1,25
01250425-47,20250319,20250319-47-47804,47G - Erin Mills,,0,MDDS3108,375115,1,1,47G
01250425-41,20250319,20250319-41-41521,41 - Hamilton GO,,1,MDDS3108,375110,1,1,41
01250425-94,20250319,20250319-94-94411,94 - Pickering GO,,0,MDDS3108,375693,1,1,94
01250425-41,20250319,20250319-41-41313,41A - Square One,,1,MDDS3108,375105,1,1,41A
01250425-41,20250319,20250319-41-41152,41A - Pickering GO,,0,MDDS3108,375111,1,1,41A
01250425-32,20250319,20250319-32-32100,32 - York Mills Term,,0,MDDS3108,375079,1,1,32
01250425-56,20250319,20250319-56-56250,56 - Oakville GO,,1,MDDS3107,375128,1,1,56
01250425-56,20250319,20250319-56-56061,56 - DC Oshawa GO,,0,MDDS3107,375131,1,1,56
01250425-19,20250319,20250319-19-19351,19 - Square One,,1,MDDS3106,375023,1,1,19
01250425-27,20250319,20250319-27-27280,27A - Finch Terminal,,0,MDDS3106,375052,1,1,27A
01250425-27,20250319,20250319-27-27141,27A - Milton GO,,1,MDDS3106,375050,1,1,27A
01250425-32,20250319,20250319-32-32060,32 - York Mills Term,,0,MDDS3106,375079,1,1,32
01250425-56,20250319,20250319-56-56230,56 - Oakville GO,,1,MDDS3105,375128,1,1,56
01250425-56,20250319,20250319-56-56041,56 - DC Oshawa GO,,0,MDDS3105,375131,1,1,56
01250425-41,20250319,20250319-41-41161,41 - Hamilton GO,,1,MDDS3104,375110,1,1,41
01250425-33,20250319,20250319-33-33050,33E - York Mills Term,,0,MDDS3104,375089,1,1,33E
01250425-21,20250319,20250319-21-21271,21 - Milton GO,,1,MDDS3103,375035,1,1,21
01250425-19,20250319,20250319-19-19121,19 - Square One,,1,MDDS3103,375023,1,1,19
01250425-31,20250319,20250319-31-31030,31F - Union Station,,0,MDDS3103,375064,1,1,31F
01250425-21,20250319,20250319-21-21244,21A - Union Station,,0,MDDS3102,375028,1,1,21A
01250425-21,20250319,20250319-21-21111,21 - Milton GO,,1,MDDS3102,375035,1,1,21
01250425-31,20250319,20250319-31-31020,31E - Union Station,,0,MDDS3102,375068,1,1,31E
01250425-41,20250319,20250319-41-41061,41 - Hamilton GO,,1,MDDS3101,375110,1,1,41
01250425-94,20250319,20250319-94-94001,94 - Pickering GO,,0,MDDS3101,375693,1,1,94
01250425-17,20250319,20250319-17-17781,17 - U of Waterloo,,0,MDDS2322,374997,1,1,17
01250425-17,20250319,20250319-17-17650,17 - Hamilton GO,,1,MDDS2322,374998,1,1,17
01250425-30,20250319,20250319-30-30881,30 - U of Waterloo,,1,MDDS2321,375057,1,1,30
01250425-30,20250319,20250319-30-30790,30 - Bramalea GO,,0,MDDS2321,375060,1,1,30
01250425-30,20250319,20250319-30-30711,30 - U of Waterloo,,1,MDDS2321,375057,1,1,30
01250425-30,20250319,20250319-30-30602,30A - Bramalea GO,,0,MDDS2321,375058,1,1,30A
01250425-25,20250319,20250319-25-25871,25 - U of Waterloo,,1,MDDS2320,375046,1,1,25
01250425-25,20250319,20250319-25-25800,25 - Square One,,0,MDDS2320,375041,1,1,25
01250425-25,20250319,20250319-25-25691,25 - U of Waterloo,,1,MDDS2320,375046,1,1,25
01250425-25,20250319,20250319-25-25592,25A - Square One,,0,MDDS2320,375045,1,1,25A
01250425-33,20250319,20250319-33-33861,33 - U of Guelph,,1,MDDS2319,375088,1,1,33
01250425-47,20250319,20250319-47-47776,47D - Hwy. 407 Bus Term,,0,MDDS2319,375118,1,1,47D
01250425-17,20250319,20250319-17-17590,17 - Hamilton GO,,1,MDDS2319,374998,1,1,17
01250425-30,20250319,20250319-30-30851,30 - U of Waterloo,,1,MDDS2318,375057,1,1,30
01250425-25,20250319,20250319-25-25760,25 - Square One,,0,MDDS2318,375041,1,1,25
01250425-25,20250319,20250319-25-25641,25 - U of Waterloo,,1,MDDS2318,375046,1,1,25
01250425-25,20250319,20250319-25-25532,25C - Square One,,0,MDDS2318,375042,1,1,25C
01250425-25,20250319,20250319-25-25811,25 - U of Waterloo,,1,MDDS2317,375046,1,1,25
01250425-25,20250319,20250319-25-25720,25 - Square One,,0,MDDS2317,375041,1,1,25
01250425-30,20250319,20250319-30-30611,30 - U of Waterloo,,1,MDDS2317,375057,1,1,30
01250425-30,20250319,20250319-30-30472,30A - Bramalea GO,,0,MDDS2317,375058,1,1,30A
01250425-25,20250319,20250319-25-25771,25 - U of Waterloo,,1,MDDS2316,375046,1,1,25
01250425-25,20250319,20250319-25-25690,25 - Square One,,0,MDDS2316,375041,1,1,25
01250425-25,20250319,20250319-25-25482,25A - Square One,,0,MDDS2316,375045,1,1,25A
01250425-40,20250319,20250319-40-40751,40 - Hamilton GO,,1,MDDS2315,375104,1,1,40
01250425-40,20250319,20250319-40-40650,40 - Richmond Hill Ctr,,0,MDDS2315,375103,1,1,40
01250425-17,20250319,20250319-17-17470,17 - Hamilton GO,,1,MDDS2315,374998,1,1,17
01250425-17,20250319,20250319-17-17661,17 - U of Waterloo,,0,MDDS2314,374997,1,1,17
01250425-25,20250319,20250319-25-25460,25 - Square One,,0,MDDS2314,375041,1,1,25
01250425-30,20250319,20250319-30-30750,30 - Bramalea GO,,0,MDDS2313,375060,1,1,30
01250425-17,20250319,20250319-17-17601,17 - U of Waterloo,,0,MDDS2313,374997,1,1,17
01250425-17,20250319,20250319-17-17430,17 - Hamilton GO,,1,MDDS2313,374998,1,1,17
01250425-25,20250319,20250319-25-25731,25 - U of Waterloo,,1,MDDS2312,375046,1,1,25
01250425-25,20250319,20250319-25-25622,25A - Square One,,0,MDDS2312,375045,1,1,25A
01250425-30,20250319,20250319-30-30491,30 - U of Waterloo,,1,MDDS2312,375057,1,1,30
01250425-30,20250319,20250319-30-30400,30 - Bramalea GO,,0,MDDS2312,375060,1,1,30
01250425-30,20250319,20250319-30-30671,30 - U of Waterloo,,1,MDDS2311,375057,1,1,30
01250425-30,20250319,20250319-30-30550,30 - Bramalea GO,,0,MDDS2311,375060,1,1,30
01250425-17,20250319,20250319-17-17401,17 - U of Waterloo,,0,MDDS2311,374997,1,1,17
01250425-30,20250319,20250319-30-30480,30 - Bramalea GO,,0,MDDS2310,375060,1,1,30
01250425-30,20250319,20250319-30-30411,30 - U of Waterloo,,1,MDDS2310,375057,1,1,30
01250425-36,20250319,20250319-36-36351,36B - Bramalea Term,,1,MDDS2310,375096,1,1,36B
01250425-36,20250319,20250319-36-36300,36B - York Mills Term,,0,MDDS2310,375095,1,1,36B
01250425-30,20250319,20250319-30-30190,30 - Bramalea GO,,0,MDDS2310,375060,1,1,30
01250425-25,20250319,20250319-25-25243,25A - U of Waterloo,,1,MDDS2309,375048,1,1,25A
01250425-25,20250319,20250319-25-25140,25 - Square One,,0,MDDS2309,375041,1,1,25
01250425-30,20250319,20250319-30-30251,30 - U of Waterloo,,1,MDDS2308,375057,1,1,30
01250425-30,20250319,20250319-30-30130,30 - Bramalea GO,,0,MDDS2308,375060,1,1,30
01250425-30,20250319,20250319-30-30371,30 - U of Waterloo,,1,MDDS2307,375057,1,1,30
01250425-30,20250319,20250319-30-30280,30 - Bramalea GO,,0,MDDS2307,375060,1,1,30
01250425-30,20250319,20250319-30-30131,30 - U of Waterloo,,1,MDDS2307,375057,1,1,30
01250425-17,20250319,20250319-17-17321,17 - U of Waterloo,,0,MDDS2306,374997,1,1,17
01250425-47,20250319,20250319-47-47137,47G - McMaster U,,1,MDDS2306,375114,1,1,47G
01250425-25,20250319,20250319-25-25090,25 - Square One,,0,MDDS2306,375041,1,1,25
01250425-25,20250319,20250319-25-25103,25A - U of Waterloo,,1,MDDS2305,375048,1,1,25A
01250425-30,20250319,20250319-30-30193,30A - U of Waterloo,,1,MDDS2304,375059,1,1,30A
01250425-30,20250319,20250319-30-30070,30 - Bramalea GO,,0,MDDS2304,375060,1,1,30
01250425-30,20250319,20250319-30-30101,30 - U of Waterloo,,1,MDDS2303,375057,1,1,30
01250425-25,20250319,20250319-25-25163,25A - U of Waterloo,,1,MDDS2302,375048,1,1,25A
01250425-25,20250319,20250319-25-25040,25 - Square One,,0,MDDS2302,375041,1,1,25
01250425-30,20250319,20250319-30-30093,30A - U of Waterloo,,1,MDDS2301,375059,1,1,30A
01250425-30,20250319,20250319-30-30020,30 - Bramalea GO,,0,MDDS2301,375060,1,1,30
01250425-30,20250319,20250319-30-30751,30 - U of Waterloo,,1,MDDS2125,375057,1,1,30
01250425-30,20250319,20250319-30-30642,30A - Bramalea GO,,0,MDDS2125,375058,1,1,30A
01250425-21,20250319,20250319-21-21921,21 - Milton GO,,1,MDDS2124,375035,1,1,21
01250425-21,20250319,20250319-21-21860,21 - Union Station,,0,MDDS2124,375034,1,1,21
01250425-21,20250319,20250319-21-21805,21A - Milton GO,,1,MDDS2124,375027,1,1,21A
01250425-31,20250319,20250319-31-31710,31 - Union Station,,0,MDDS2124,375076,1,1,31
01250425-29,20250319,20250319-29-29891,29 - Guelph Central GO,,1,MDDS2123,375055,1,1,29
01250425-29,20250319,20250319-29-29850,29 - Kipling Bus Terminal,,0,MDDS2123,375054,1,1,29
01250425-48,20250319,20250319-48-48691,48 - U of Guelph,,1,MDDS2123,375120,1,1,48
01250425-48,20250319,20250319-48-48680,48 - Hwy. 407 Bus Term,,0,MDDS2123,375121,1,1,48
01250425-48,20250319,20250319-48-48901,48 - U of Guelph,,1,MDDS2122,375120,1,1,48
01250425-48,20250319,20250319-48-48890,48 - Hwy. 407 Bus Term,,0,MDDS2122,375121,1,1,48
01250425-29,20250319,20250319-29-29711,29 - Guelph Central GO,,1,MDDS2122,375055,1,1,29
01250425-29,20250319,20250319-29-29660,29 - Kipling Bus Terminal,,0,MDDS2122,375054,1,1,29
01250425-48,20250319,20250319-48-48841,48 - U of Guelph,,1,MDDS2121,375120,1,1,48
01250425-48,20250319,20250319-48-48830,48 - Hwy. 407 Bus Term,,0,MDDS2121,375121,1,1,48
01250425-48,20250319,20250319-48-48651,48 - U of Guelph,,1,MDDS2121,375120,1,1,48
01250425-48,20250319,20250319-48-48630,48 - Hwy. 407 Bus Term,,0,MDDS2121,375121,1,1,48
01250425-21,20250319,20250319-21-21865,21A - Milton GO,,1,MDDS2120,375027,1,1,21A
01250425-29,20250319,20250319-29-29820,29 - Kipling Bus Terminal,,0,MDDS2120,375054,1,1,29
01250425-29,20250319,20250319-29-29671,29 - Guelph Central GO,,1,MDDS2120,375055,1,1,29
01250425-29,20250319,20250319-29-29600,29 - Kipling Bus Terminal,,0,MDDS2120,375054,1,1,29
01250425-33,20250319,20250319-33-33791,33 - U of Guelph,,1,MDDS2119,375088,1,1,33
01250425-40,20250319,20250319-40-40630,40 - Richmond Hill Ctr,,0,MDDS2119,375103,1,1,40
01250425-18,20250319,20250319-18-18541,18 - Hamilton GO,,1,MDDS2119,374999,1,1,18
01250425-21,20250319,20250319-21-21803,21B - Lisgar GO,,1,MDDS2118,375033,1,1,21B
01250425-16,20250319,20250319-16-16780,16 - Union Station,,0,MDDS2118,374995,1,1,16
01250425-40,20250319,20250319-40-40611,40 - Hamilton GO,,1,MDDS2118,375104,1,1,40
01250425-40,20250319,20250319-40-40500,40 - Richmond Hill Ctr,,0,MDDS2118,375103,1,1,40
01250425-31,20250319,20250319-31-31923,31A - U of Guelph,,1,MDDS2117,375071,1,1,31A
01250425-21,20250319,20250319-21-21821,21C - Square One,,1,MDDS2117,375026,1,1,21C
01250425-29,20250319,20250319-29-29780,29 - Kipling Bus Terminal,,0,MDDS2117,375054,1,1,29
01250425-48,20250319,20250319-48-48591,48 - U of Guelph,,1,MDDS2117,375120,1,1,48
01250425-48,20250319,20250319-48-48570,48 - Hwy. 407 Bus Term,,0,MDDS2117,375121,1,1,48
01250425-30,20250319,20250319-30-30791,30 - U of Waterloo,,1,MDDS2116,375057,1,1,30
01250425-30,20250319,20250319-30-30702,30A - Bramalea GO,,0,MDDS2116,375058,1,1,30A
01250425-30,20250319,20250319-30-30551,30 - U of Waterloo,,1,MDDS2116,375057,1,1,30
01250425-36,20250319,20250319-36-36471,36B - Bramalea Term,,1,MDDS2116,375096,1,1,36B
01250425-17,20250319,20250319-17-17740,17 - Hamilton GO,,1,MDDS2115,374998,1,1,17
01250425-29,20250319,20250319-29-29621,29 - Guelph Central GO,,1,MDDS2115,375055,1,1,29
01250425-29,20250319,20250319-29-29540,29 - Kipling Bus Terminal,,0,MDDS2115,375054,1,1,29
01250425-29,20250319,20250319-29-29791,29 - Guelph Central GO,,1,MDDS2114,375055,1,1,29
01250425-29,20250319,20250319-29-29740,29 - Kipling Bus Terminal,,0,MDDS2114,375054,1,1,29
01250425-29,20250319,20250319-29-29511,29 - Guelph Central GO,,1,MDDS2114,375055,1,1,29
01250425-29,20250319,20250319-29-29480,29 - Kipling Bus Terminal,,0,MDDS2114,375054,1,1,29
01250425-33,20250319,20250319-33-33550,33F - Mount Pleasant GO,,0,MDDS2113,375086,1,1,33F
01250425-29,20250319,20250319-29-29331,29 - Guelph Central GO,,1,MDDS2113,375055,1,1,29
01250425-27,20250319,20250319-27-27220,27A - Finch Terminal,,0,MDDS2113,375052,1,1,27A
01250425-48,20250319,20250319-48-48271,48 - U of Guelph,,1,MDDS2112,375120,1,1,48
01250425-48,20250319,20250319-48-48260,48 - Hwy. 407 Bus Term,,0,MDDS2112,375121,1,1,48
01250425-33,20250319,20250319-33-33411,33 - U of Guelph,,1,MDDS2111,375088,1,1,33
01250425-33,20250319,20250319-33-33240,33 - York Mills Term,,0,MDDS2111,375087,1,1,33
01250425-29,20250319,20250319-29-29291,29 - Guelph Central GO,,1,MDDS2109,375055,1,1,29
01250425-29,20250319,20250319-29-29240,29 - Kipling Bus Terminal,,0,MDDS2109,375054,1,1,29
01250425-48,20250319,20250319-48-48431,48 - U of Guelph,,1,MDDS2108,375120,1,1,48
01250425-48,20250319,20250319-48-48420,48 - Hwy. 407 Bus Term,,0,MDDS2108,375121,1,1,48
01250425-48,20250319,20250319-48-48231,48 - U of Guelph,,1,MDDS2108,375120,1,1,48
01250425-48,20250319,20250319-48-48220,48 - Hwy. 407 Bus Term,,0,MDDS2108,375121,1,1,48
01250425-31,20250319,20250319-31-31091,31M - U of Guelph,,1,MDDS2107,375066,1,1,31M
01250425-48,20250319,20250319-48-48731,48 - U of Guelph,,1,MDDS2106,375120,1,1,48
01250425-48,20250319,20250319-48-48720,48 - Hwy. 407 Bus Term,,0,MDDS2106,375121,1,1,48
01250425-48,20250319,20250319-48-48471,48 - U of Guelph,,1,MDDS2106,375120,1,1,48
01250425-48,20250319,20250319-48-48460,48 - Hwy. 407 Bus Term,,0,MDDS2106,375121,1,1,48
01250425-33,20250319,20250319-33-33291,33 - U of Guelph,,1,MDDS2106,375088,1,1,33
01250425-33,20250319,20250319-33-33160,33 - York Mills Term,,0,MDDS2106,375087,1,1,33
01250425-29,20250319,20250319-29-29371,29 - Guelph Central GO,,1,MDDS2105,375055,1,1,29
01250425-29,20250319,20250319-29-29320,29 - Kipling Bus Terminal,,0,MDDS2105,375054,1,1,29
01250425-29,20250319,20250319-29-29121,29 - Guelph Central GO,,1,MDDS2105,375055,1,1,29
01250425-48,20250319,20250319-48-48181,48 - U of Guelph,,1,MDDS2104,375120,1,1,48
01250425-48,20250319,20250319-48-48160,48 - Hwy. 407 Bus Term,,0,MDDS2104,375121,1,1,48
01250425-29,20250319,20250319-29-29181,29 - Guelph Central GO,,1,MDDS2103,375055,1,1,29
01250425-29,20250319,20250319-29-29130,29 - Kipling Bus Terminal,,0,MDDS2103,375054,1,1,29
01250425-33,20250319,20250319-33-33331,33 - U of Guelph,,1,MDDS2102,375088,1,1,33
01250425-33,20250319,20250319-33-33211,33A - Brampton Term,,1,MDDS2102,375092,1,1,33A
01250425-33,20250319,20250319-33-33080,33E - York Mills Term,,0,MDDS2102,375089,1,1,33E
01250425-33,20250319,20250319-33-33010,33C - Georgetown GO,,0,MDDS2102,375085,1,1,33C
01250425-29,20250319,20250319-29-29151,29 - Guelph Central GO,,1,MDDS2101,375055,1,1,29
01250425-21,20250319,20250319-21-21010,21 - Union Station,,0,MDDS2101,375034,1,1,21
01250425-12,20250319,20250319-12-12860,12B - Burlington GO,,0,MDDS1212,374991,1,1,12B
01250425-12,20250319,20250319-12-12741,12 - Niagara Falls,,1,MDDS1212,374986,1,1,12
01250425-12,20250319,20250319-12-12700,12 - Burlington Carpool,,0,MDDS1212,374988,1,1,12
01250425-12,20250319,20250319-12-12651,12C - St. Catharines,,1,MDDS1211,374987,1,1,12C
01250425-12,20250319,20250319-12-12620,12B - Burlington GO,,0,MDDS1211,374991,1,1,12B
01250425-12,20250319,20250319-12-12871,12 - Niagara Falls,,1,MDDS1210,374986,1,1,12
